product_name,gender,color,sleeve_type,material,combo_item,price,no._of_sells,no._of_review,location,product_link,product_id,sku,discount,price_band,discount_band,sales_per_review
Suzuki Full Sleeve Jersey T-Shirt For Men - T Shirt For Man - T Shirt For Man - T Shirt Remarkable - Disclose Styles & Luxe,Male,Unknown,Full Sleeve,Unknown,Unknown,280,579,75,Dhaka,www.daraz.com.bd/products/suzuki-full-sleeve-jersey-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-remarkable-disclose-styles-luxe-i200211367.html,200211367,200211367_BD-1147480209,20.0,Premium,Low,7.618421052631579
Premium Quality T-Shirt For Man - T Shirt,Male,Unknown,Unknown,Unknown,Unknown,96,5,0,Dhaka,www.daraz.com.bd/products/-i229175330.html,229175330,229175330_BD-1172863171,52.0,Low,High,5.0
Superlative Versatile -Choice and Remark -High Quality T-shirt & 2 Quarter Pants For Man - T Shirt - T Shirt For Man,Male,Unknown,Unknown,Unknown,Unknown,287,27,11,Dhaka,www.daraz.com.bd/products/2-i337952291.html,337952291,337952291_BD-1650015260,18.0,Premium,Low,2.25
New Design Buddhi Amar Nijertai T-Shirt For Men's - T Shirt For Man - T Shirt - T Shirt For Man - T Sirt,Male,Unknown,Unknown,Unknown,Unknown,126,192,10,Dhaka,www.daraz.com.bd/products/new-design-buddhi-amar-nijertai-t-shirt-for-mens-t-shirt-for-man-t-shirt-t-shirt-for-man-t-sirt-i225091916.html,225091916,225091916_BD-1170487080,52.0,Medium,High,17.454545454545453
Comfortable tshirt for Men - T Shirt For Man,Male,Unknown,Unknown,Unknown,Unknown,110,731,44,Dhaka,www.daraz.com.bd/products/comfortable-tshirt-for-men-t-shirt-for-man-i127380457.html,127380457,127380457_BD-1047370156,44.0,Medium,Medium,16.244444444444444
Alan walker graphic t shirt premium cotton round neck tshirt by modif,Unknown,Unknown,Unknown,Cotton,Unknown,370,17,4,Chattogram,www.daraz.com.bd/products/-i338806546.html,338806546,338806546_BD-1856475219,26.0,Premium,Low,3.4
Athleisure - Avant Grade - Easily Usable - Exclusive Sleeveless T-Shirt for Men - Easy To maintain - Understated Sophistication,Male,Unknown,Unknown,Unknown,Unknown,99,1200,106,Dhaka,www.daraz.com.bd/products/-i302988681.html,302988681,302988681_BD-1349106345,66.0,Low,Very High,11.214953271028037
European Measure White Cotton T-Shirt for Men - Classic Comfort with International Flair - Elevate Wardrobe with European Elegance,Male,White,Unknown,Cotton,Unknown,290,2300,380,Dhaka,www.daraz.com.bd/products/european-measure-white-cotton-t-shirt-for-men-classic-comfort-with-international-flair-elevate-wardrobe-with-european-elegance-i227176952.html,227176952,227176952_BD-1646509167,0.0,Premium,Low,6.036745406824147
Comfortable casual T-shirt for men,Male,Unknown,Unknown,Unknown,Unknown,115,73,5,Dhaka,www.daraz.com.bd/products/-i342823597.html,342823597,342823597_BD-1672773429,54.0,Medium,High,12.166666666666666
Best Quality Casual T-shirt's for men,Male,Unknown,Unknown,Unknown,Unknown,79,0,0,Dhaka,www.daraz.com.bd/products/-i323914079.html,323914079,323914079_BD-1546479499,61.0,Low,Very High,0.0
Athleisure - Avant Grade - Highly Durable - One piece Zoro White Poly Cotton Anime T-Shirt - T Shirt - Sustainable Choice,Unknown,White,Unknown,Cotton,Unknown,199,124,21,Dhaka,www.daraz.com.bd/products/athleisure-avant-grade-highly-durable-one-piece-zoro-white-poly-cotton-anime-t-shirt-t-shirt-sustainable-choice-i213114150.html,213114150,213114150_BD-1174061010,43.0,High,Medium,5.636363636363637
Solid T-shirt,Unknown,Unknown,Unknown,Unknown,Unknown,67,284,23,Dhaka,www.daraz.com.bd/products/-i274747437.html,274747437,274747437_BD-1251171563,67.0,Low,Very High,11.833333333333334
New Casual T Shirt For Men/T Shirt For Men/ Mens T Shirt/ Genji,Unknown,Unknown,Unknown,Unknown,Unknown,96,0,1,Dhaka,www.daraz.com.bd/products/-i321182879.html,321182879,321182879_BD-1490736345,49.0,Low,Medium,0.0
Naruto T-shirt by Banga Kun Shop Naruto Shippuden Sasuke Uchiha T-shirt - Show Your Love for Naruto with This Oversized Tee,Unknown,Unknown,Unknown,Unknown,Unknown,580,199,35,Dhaka,www.daraz.com.bd/products/naruto-t-shirt-by-banga-kun-shop-naruto-shippuden-sasuke-uchiha-t-shirt-show-your-love-for-naruto-with-this-oversized-tee-i316089667.html,316089667,316089667_BD-1429747176,11.0,Premium,Low,5.527777777777778
SMUG Exclusive T-Shirt Fabric Soft And Comfortable - Tshirt For Men,Male,Unknown,Unknown,Unknown,Unknown,245,1900,369,Dhaka,www.daraz.com.bd/products/smug-i276641070.html,276641070,276641070_BD-1399890897,59.0,High,Very High,5.135135135135135
Athleisure - Avant-Garde - Highly Durable - Premium Quality T-Shirt for Men - Sustainable Choice - Well-Inspired & Crafted,Male,Red,Unknown,Unknown,Unknown,254,420,38,Rajshahi,www.daraz.com.bd/products/-i321820596.html,321820596,321820596_BD-1680147611,64.0,High,Very High,10.76923076923077
Naver Cathi New degin Tshirt 2024,Unknown,Unknown,Unknown,Unknown,Unknown,115,12,1,Dhaka,www.daraz.com.bd/products/2024-i342893250.html,342893250,342893250_BD-1672882345,42.0,Medium,Medium,6.0
Cotton Half Sleeve Smart T-Shirt For Smart Boy-Dynamic Style - T Shirt For Man,Male,Unknown,Half Sleeve,Cotton,Unknown,149,829,62,Dhaka,www.daraz.com.bd/products/cotton-half-sleeve-smart-t-shirt-for-smart-boy-dynamic-style-t-shirt-for-man-i230479888.html,230479888,230479888_BD-1173882910,63.0,Medium,Very High,13.158730158730158
premium quality t-shirt for men black colour,Male,Black,Unknown,Unknown,Unknown,129,5,1,Dhaka,www.daraz.com.bd/products/-i349154262.html,349154262,349154262_BD-1715271495,57.0,Medium,High,2.5
Men's Full Sleeve T-Shirt (BROWN) - Round Neck Ideal for All Season,Unknown,Brown,Full Sleeve,Unknown,Unknown,290,341,85,Dhaka,www.daraz.com.bd/products/mens-full-sleeve-t-shirt-brown-round-neck-ideal-for-all-season-i149542522.html,149542522,149542522_BD-1075874880,45.0,Premium,Medium,3.9651162790697674
Spread positivity with the Always Smile T-Shirt for Men â€“ A round neck casual wear for upbeat style and comfort,Male,Unknown,Unknown,Unknown,Unknown,95,493,37,Dhaka,www.daraz.com.bd/products/spread-positivity-with-the-always-smile-t-shirt-for-men-a-round-neck-casual-wear-for-upbeat-style-and-comfort-i267430565.html,267430565,267430565_BD-1239323921,52.0,Low,High,12.973684210526315
Exclusive Summer Combo T-Shirt & 3 Queter Pant For Men,Male,Unknown,Unknown,Unknown,Combo,350,0,0,Dhaka,www.daraz.com.bd/products/3-i373046314.html,373046314,373046314_BD-1865243451,69.0,Premium,Very High,0.0
Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,Male,Unknown,Half Sleeve,Unknown,Combo,270,5,1,Dhaka,www.daraz.com.bd/products/-i319796223.html,319796223,319796223_BD-1698137964,46.0,High,Medium,2.5
Cotton T Shirt - Soft and Comfortable Regular Fit T-Shirt for Men | OTAM,Male,Unknown,Unknown,Cotton,Unknown,177,19,6,Dhaka,www.daraz.com.bd/products/-i318790390.html,318790390,318790390_BD-1559761344,65.0,Medium,Very High,2.7142857142857144
Half Sleeve Chinese Microfibre printed Tshirts for Men,Male,Unknown,Half Sleeve,Unknown,Unknown,109,573,62,Dhaka,www.daraz.com.bd/products/-i320102716.html,320102716,320102716_BD-1477733719,56.0,Medium,High,9.095238095238095
Islam Printed Casual T-Shirt - Half Sleeve and Round Neck - Showcase Your Faith with Comfortable and Stylish Fashion,Unknown,Unknown,Half Sleeve,Unknown,Unknown,99,93,10,Dhaka,www.daraz.com.bd/products/islam-printed-casual-t-shirt-half-sleeve-and-round-neck-showcase-your-faith-with-comfortable-and-stylish-fashion-i271252181.html,271252181,271252181_BD-1242984891,50.0,Low,Medium,8.454545454545455
New Styile Combo T-Shirt -Pant For Man's,Unknown,Unknown,Unknown,Unknown,Combo,190,8,1,Dhaka,www.daraz.com.bd/products/-i318125941.html,318125941,318125941_BD-1449284270,71.0,High,Very High,4.0
Ash nNew tee Desing Soft & Comfortable T-shirt For Men/tshirt/à¦Ÿà¦¿ à¦¶à¦¾à¦°à§à¦Ÿ/à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°/t-shirt/à¦›à§‡à¦²à§‡à¦¦à§‡à¦° à¦—à§‡à¦žà§à¦œà¦¿/à¦—à§‡à¦žà§à¦œà¦¿/genji/tshirt for men,Male,Unknown,Unknown,Unknown,Unknown,96,0,0,Dhaka,www.daraz.com.bd/products/-i409443321.html,409443321,409443321_BD-2024166561,52.0,Low,High,0.0
Good Quality Short Sleeve T Shirt For Women Jersey Fabric,Female,Unknown,Short Sleeve,Unknown,Unknown,199,1000,129,Dhaka,www.daraz.com.bd/products/-i342303281.html,342303281,342303281_BD-1672151919,64.0,High,Very High,7.6923076923076925
Men's Full Sleeve T-Shirt - T-Shirt for Men - Experience Comfort with Stylish and Trendy Full Sleeve Fashion,Male,Unknown,Full Sleeve,Unknown,Unknown,295,266,58,Dhaka,www.daraz.com.bd/products/mens-full-sleeve-t-shirt-t-shirt-for-men-experience-comfort-with-stylish-and-trendy-full-sleeve-fashion-i149538424.html,149538424,149538424_BD-1075874682,44.0,Premium,Medium,4.508474576271187
Mercedes AMG logo T-shirt - Onbajar,Unknown,Unknown,Unknown,Unknown,Unknown,250,8,1,Dhaka,www.daraz.com.bd/products/-i355603031.html,355603031,355603031_BD-1748672223,44.0,High,Medium,4.0
Fashionable T-shirt for men,Male,Unknown,Unknown,Unknown,Unknown,83,25,0,Dhaka,www.daraz.com.bd/products/-i343876267.html,343876267,343876267_BD-1677226761,67.0,Low,Very High,25.0
Best quality cotton shironamhin T-shirt for men,Male,Unknown,Unknown,Cotton,Unknown,99,18,2,Dhaka,www.daraz.com.bd/products/-i275238348.html,275238348,275238348_BD-1252829126,51.0,Low,High,6.0
Smart Look Summer Combo T-Shirt & Full Pant - T Shirt,Unknown,Unknown,Unknown,Unknown,Combo,455,497,62,Dhaka,www.daraz.com.bd/products/smart-look-summer-combo-t-shirt-full-pant-t-shirt-i294616971.html,294616971,294616971_BD-1303906762,52.0,Premium,High,7.888888888888889
Trendy Jersey Casual Half Sleeve Round Neck Printed T-Shirt for Men - Low Hassle and Maintenance,Male,Unknown,Half Sleeve,Unknown,Unknown,93,1600,163,Dhaka,www.daraz.com.bd/products/trendy-jersey-casual-half-sleeve-round-neck-printed-t-shirt-for-men-low-hassle-and-maintenance-i201508204.html,201508204,201508204_BD-1148675266,53.0,Low,High,9.75609756097561
White printed Exclusive Summer Combo T-Shirt & Pant - T Shirt For Man - T Shirt For Man,Male,White,Unknown,Unknown,Combo,268,30,2,Dhaka,www.daraz.com.bd/products/-i346107682.html,346107682,346107682_BD-1693556390,64.0,High,Very High,10.0
BLUE COLOR LONG SLEEVE CASUAL FASHANABLE MENS T- SHART.,Unknown,Blue,Unknown,Unknown,Unknown,158,37,3,Dhaka,www.daraz.com.bd/products/-i325658638.html,325658638,325658638_BD-1564661474,47.0,Medium,Medium,9.25
Half Sleeve Chinese Microfibre printed Tshirts for Women,Female,Unknown,Half Sleeve,Unknown,Unknown,99,1100,101,Dhaka,www.daraz.com.bd/products/-i323654803.html,323654803,323654803_BD-1542201218,55.0,Low,High,10.784313725490197
Premium Quality Printed T-Shirt for Man - Avant-garde - Preferble - Low Hassle and Maintenance - Versatile Choice and Remark,Male,Unknown,Unknown,Unknown,Unknown,79,1800,143,Dhaka,www.daraz.com.bd/products/premium-quality-printed-t-shirt-for-man-avant-garde-preferble-low-hassle-and-maintenance-versatile-choice-and-remark-i229216161.html,229216161,229216161_BD-1172829394,60.0,Low,Very High,12.5
Black & Ass Cotton Full Sleeve Casual T-Shirt For Men - Genji - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man,Male,Black,Full Sleeve,Cotton,Unknown,167,78,18,Dhaka,www.daraz.com.bd/products/black-ass-cotton-full-sleeve-casual-t-shirt-for-men-genji-t-shirt-for-man-t-shirt-for-man-t-shirt-t-shirt-for-man-i126356659.html,126356659,126356659_BD-1046447611,75.0,Medium,Very High,4.105263157894737
Premium Multicolor T-Shirt for Men Soft & Comfortable - Stylish and Comfortable - Easy to Use And Maintain - Versatile and Fashionable T-shirt,Male,Multicolor,Unknown,Unknown,Unknown,270,878,66,Dhaka,www.daraz.com.bd/products/premium-multicolor-t-shirt-for-men-soft-comfortable-stylish-and-comfortable-easy-to-use-and-maintain-versatile-and-fashionable-t-shirt-i270621118.html,270621118,270621118_BD-1242309636,66.0,High,Very High,13.104477611940299
Halfsleeve Chines microfibre jercy thin printed BTS tshirt for women and girls bts,Female,Unknown,Unknown,Unknown,Unknown,99,356,31,Dhaka,www.daraz.com.bd/products/bts-i351052437.html,351052437,351052437_BD-1721877296,65.0,Low,Very High,11.125
Stay Stylish in Black & Grey Color Cotton Long Sleeve Casual T-Shirt For Men .,Male,Black,Unknown,Cotton,Unknown,164,4200,450,Dhaka,www.daraz.com.bd/products/-i154488705.html,154488705,154488705_BD-1083624791,50.0,Medium,Medium,9.312638580931264
Half Sleeve Chinese Microfibre printed Tshirts for Women,Female,Unknown,Half Sleeve,Unknown,Unknown,99,125,17,Dhaka,www.daraz.com.bd/products/-i320108210.html,320108210,320108210_BD-1477750276,51.0,Low,High,6.944444444444445
Black  Short Sleeve T-shirt For Man,Male,Black,Short Sleeve,Unknown,Unknown,77,1100,121,Dhaka,www.daraz.com.bd/products/-i226728453.html,226728453,226728453_BD-1962940181,49.0,Low,Medium,9.01639344262295
Summer New Fashionable T-Shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,210,327,26,Dhaka,www.daraz.com.bd/products/-i314064645.html,314064645,314064645_BD-1409851558,61.0,High,Very High,12.11111111111111
Summer Cotton Combo - Stylish Black Half-Sleeve Round Neck T-Shirt & Short Pant Set for Men,Male,Black,Unknown,Cotton,Combo,234,327,30,Dhaka,www.daraz.com.bd/products/-i302767780.html,302767780,302767780_BD-1347525203,44.0,High,Medium,10.548387096774194
White Cotton Combo T-Shirt &Pant For Man-T-shirt and 2 quarter pant set for men,Male,White,Unknown,Cotton,Combo,234,60,6,Dhaka,www.daraz.com.bd/products/white-cotton-combo-t-shirt-pant-for-man-t-shirt-and-2-quarter-pant-set-for-men-i301099450.html,301099450,301099450_BD-1337870555,41.0,High,Medium,8.571428571428571
Custom Experience and Exclusive Sleeveless T-Shirt For Men - Round Neck and Perfect Casual Wear - Suitable for All Season,Male,Unknown,Unknown,Unknown,Unknown,99,298,27,Dhaka,www.daraz.com.bd/products/custom-experience-and-exclusive-sleeveless-t-shirt-for-men-round-neck-and-perfect-casual-wear-suitable-for-all-season-i303202228.html,303202228,303202228_BD-1350772374,65.0,Low,Very High,10.642857142857142
Pink Cotton Half Sleeve Premium T-Shirt For Women,Female,Pink,Half Sleeve,Cotton,Unknown,187,185,20,Dhaka,www.daraz.com.bd/products/-i244446784.html,244446784,244446784_BD-1187792963,66.0,High,Very High,8.80952380952381
Sort T-Shirt For Unisex Bts - T Shirt,Unknown,Unknown,Unknown,Unknown,Unknown,119,124,18,Dhaka,www.daraz.com.bd/products/sort-t-shirt-for-unisex-bts-t-shirt-i246890935.html,246890935,246890935_BD-1192087426,41.0,Medium,Medium,6.526315789473684
Texpark's Islamic T-Shirt For Men - Alhamdulillah - A Symbol of Belief and Style Suitable for All Seasons,Male,Unknown,Unknown,Unknown,Unknown,249,1200,162,Dhaka,www.daraz.com.bd/products/texparks-islamic-t-shirt-for-men-alhamdulillah-a-symbol-of-belief-and-style-suitable-for-all-seasons-i297950306.html,297950306,297950306_BD-1379817417,38.0,High,Low,7.361963190184049
Blue Color Cotton Long Sleeve Exclusive Men's T- Shirt .,Unknown,Blue,Unknown,Cotton,Unknown,168,221,16,Dhaka,www.daraz.com.bd/products/-i267362626.html,267362626,267362626_BD-1239245546,44.0,Medium,Medium,13.0
Gen-Z Premium Quality - stylish new T Shirt - Casual Exclusive half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,96,140,23,Dhaka,www.daraz.com.bd/products/-i412547707.html,412547707,412547707_BD-2040364918,45.0,Low,Medium,5.833333333333333
tylish Unisex White And Ash Color Tshirts - Tshirt For Men,Male,White,Unknown,Unknown,Unknown,99,10,2,Dhaka,www.daraz.com.bd/products/-i367085230.html,367085230,367085230_BD-1830030969,50.0,Low,Medium,3.3333333333333335
Bmw New Soft & Comfortable T-shirt For Men,Male,Unknown,Unknown,Unknown,Unknown,99,16,1,Dhaka,www.daraz.com.bd/products/bmw-i342840580.html,342840580,342840580_BD-1672811090,53.0,Low,High,8.0
Whimsical Versatile -Quality And Durablity -HipHop Tshirt and ASian Scarf Combo- Innovative Qualityful - Easy To care and Longive,Unknown,Unknown,Unknown,Unknown,Combo,368,82,9,Dhaka,www.daraz.com.bd/products/whimsical-versatile-quality-and-durablity-hiphop-tshirt-and-asian-scarf-combo-innovative-qualityful-easy-to-care-and-longive-i271837954.html,271837954,271837954_BD-1844955808,63.0,Premium,Very High,8.2
Manfare's Premium T Shirt For Menà¥¤ MF-591,Unknown,Unknown,Unknown,Unknown,Unknown,427,18,2,Dhaka,www.daraz.com.bd/products/manfare-mf-591-i373818908.html,373818908,373818908_BD-1869259181,22.0,Premium,Low,6.0
Exclusive Jersy half Sleeve T Shirt For Men - T Shirt,Male,Unknown,Half Sleeve,Unknown,Unknown,89,5,2,Dhaka,www.daraz.com.bd/products/-i409380104.html,409380104,409380104_BD-2023984511,55.0,Low,High,1.6666666666666667
One Piece T-shirt Anime Tshirt Banga Kun Shop One Piece LUFFY SUN GOD NIKA Oversized Drop Shoulder - Celebrate One Piece with This Unique Tee,Unknown,Unknown,Unknown,Unknown,Unknown,450,330,61,Dhaka,www.daraz.com.bd/products/one-piece-t-shirt-anime-tshirt-banga-kun-shop-one-piece-luffy-sun-god-nika-oversized-drop-shoulder-celebrate-one-piece-with-this-unique-tee-i316788348.html,316788348,316788348_BD-1434728094,0.0,Premium,Low,5.32258064516129
Stay Comfortable and Stylish: Navy Blue Printed Summer Combo T-Shirt - Durable and Easy to Maintain - Shirt & Pant for Men,Male,Blue,Unknown,Unknown,Combo,300,605,65,Dhaka,www.daraz.com.bd/products/stay-comfortable-and-stylish-navy-blue-printed-summer-combo-t-shirt-durable-and-easy-to-maintain-shirt-pant-for-men-i231673329.html,231673329,231673329_BD-1174800061,45.0,Premium,Medium,9.166666666666666
Summer Printed Combo T-Shirt & Pant - Blue - T Shirt For Man - T Shirt For Man - T Shirt For Man - T Shirt - T Shirt For Man,Male,Blue,Unknown,Unknown,Combo,273,291,17,Dhaka,www.daraz.com.bd/products/summer-printed-combo-t-shirt-pant-blue-t-shirt-for-man-t-shirt-for-man-t-shirt-for-man-t-shirt-t-shirt-for-man-i229711895.html,229711895,229711895_BD-1173279428,50.0,Premium,Medium,16.166666666666668
MULTI COLOUR COTTON SHORT SLEEVE CASUAL T-SHIRT FOR MEN.,Unknown,Unknown,Short Sleeve,Cotton,Unknown,171,10200,687,Dhaka,www.daraz.com.bd/products/-i154488652.html,154488652,154488652_BD-1083632359,45.0,Medium,Medium,14.825581395348838
Versatile -Choice and Remark -Black Printed Cotton Long Sleeve T-Shirt For Men - T Shirt- Avant-garde Preferble - Low Hassle and Maintanance,Male,Black,Unknown,Cotton,Unknown,250,428,28,Dhaka,www.daraz.com.bd/products/versatile-choice-and-remark-black-printed-cotton-long-sleeve-t-shirt-for-men-t-shirt-avant-garde-preferble-low-hassle-and-maintanance-i163392194.html,163392194,163392194_BD-1095866103,29.0,High,Low,14.758620689655173
Summer Blue Combo Set Half Sleeve T-Shirt & Quarter Pant For Men - T Shirt & Pant For Boys,Male,Blue,Half Sleeve,Unknown,Combo,384,121,10,Dhaka,www.daraz.com.bd/products/-i339638353.html,339638353,339638353_BD-1663534178,41.0,Premium,Medium,11.0
New Degin Half Sleeve Jersey T-shirt for Men - Black & White,Male,Black & White,Half Sleeve,Unknown,Unknown,96,8,0,Dhaka,www.daraz.com.bd/products/-i339061122.html,339061122,339061122_BD-1660593521,52.0,Low,High,8.0
Combo Pack Round Neck Basic T-Shirt For Men. - T Shirt For Man - T Shirt For Man - T Shirt - à¦—à§‡à¦žà§à¦œà¦¿ à¦›à§‡à¦²à§‡à¦¦à§‡à¦°,Male,Unknown,Unknown,Unknown,Combo,499,104,30,Rajshahi,www.daraz.com.bd/products/combo-pack-round-neck-basic-t-shirt-for-men-t-shirt-for-man-t-shirt-for-man-t-shirt-i218693707.html,218693707,218693707_BD-1353515349,50.0,Premium,Medium,3.3548387096774195
